27.mp4,99.376590, 1.789202,38.484829
28.mp4,99.972192, 6.436751,82.577489
29.mp4,99.794418, 3.996569,61.520755
30.mp4,98.468885, 0.898846,22.297984
31.mp4,99.964277, 1.855272,66.146980
32.mp4,99.688881, 2.068611,47.335008
33.mp4,99.726020, 1.993312,47.997751
34.mp4,99.626765, 1.717111,42.709147
35.mp4,99.819707, 1.166825,43.813573
36.mp4,78.645070, 1.505585,11.465348
37.mp4,92.191160, 1.904728,19.089841
38.mp4,98.478269, 1.692462,29.843388
39.mp4,85.073824, 1.145353,11.475509
40.mp4,98.378231, 1.329639,26.318258
41.mp4,99.191294, 1.682366,35.220104
42.mp4,97.292067, 1.432732,23.373627
43.mp4,99.208745, 2.440587,40.878441
44.mp4,99.813681, 2.933942,57.744009
45.mp4,99.971207, 3.932162,77.302252
46.mp4,99.171820, 3.021701,43.711204
47.mp4,99.915995, 3.348443,66.958217
48.mp4,99.861803, 1.213837,46.989346
49.mp4,98.031518, 1.685459,27.699807
00.mp4,99.903370, 5.532917,72.555938
01.mp4,99.948613, 8.220656,81.422789
02.mp4,99.933762, 8.868737,80.680738
03.mp4,99.610970, 5.891946,61.518153
04.mp4,99.853375, 8.906119,75.441757
05.mp4,99.531376, 5.501794,58.709444
06.mp4,99.982158, 10.642850,88.734738
07.mp4,99.955091, 9.697937,83.767336
08.mp4,98.950857, 5.674619,51.392013
09.mp4,99.703571, 6.824334,66.176505
10.mp4,99.898959, 4.872049,70.534957
11.mp4,99.995552, 13.646613,94.146297
12.mp4,99.808266, 6.782086,69.788767
13.mp4,99.642547, 5.038290,59.897554
14.mp4,99.915432, 7.645849,77.476968
15.mp4,99.963509, 9.859660,84.980956
16.mp4,98.504966, 5.579875,47.628242
17.mp4,99.954484, 7.814325,81.628335
18.mp4,99.927381, 5.867876,75.429332
19.mp4,99.915921, 6.160455,74.953082
20.mp4,99.682055, 5.067740,61.081300
21.mp4,99.940929, 6.155765,77.438647
22.mp4,99.357274, 6.069162,57.243377
23.mp4,99.875991, 8.638459,76.264824
24.mp4,99.941223, 4.613512,74.062157
25.mp4,99.886049, 7.948105,75.856154
26.mp4,99.898475, 11.441643,80.781053
27.mp4,99.948092, 11.647159,84.679454
28.mp4,99.986301, 12.750398,90.819005
29.mp4,99.923268, 9.044493,79.982710
30.mp4,98.750456, 7.509932,54.235896
31.mp4,99.984330, 6.521012,85.668053
32.mp4,99.946034, 9.314568,82.378482
33.mp4,99.966402, 11.023223,86.310566
34.mp4,99.875155, 5.198147,69.678481
35.mp4,99.959969, 9.178704,83.872194
36.mp4,99.839364, 6.032981,69.635493
37.mp4,99.745306, 5.720493,64.920943
38.mp4,99.837606, 5.934231,69.318180
39.mp4,98.324433, 3.562584,39.487880
40.mp4,99.847650, 6.971630,72.012086
41.mp4,99.717173, 7.700612,68.331123
42.mp4,99.908763, 6.140753,74.310417
43.mp4,99.672300, 5.780423,62.804460
44.mp4,99.977582, 9.123748,86.653587
45.mp4,99.984598, 6.145641,85.271471
46.mp4,99.895421, 6.145771,73.291664
47.mp4,99.972506, 4.802692,79.755521
48.mp4,99.960335, 10.635136,85.221656
49.mp4,99.329000, 3.840340,49.530871
